"codMinInterno","codIstat","anno","QliRifiuti","KmStrade","Studenti","NrPuntiLuce","NrPermessi","NrIscritti","KmPolizia","NrCertificati","ImpTot","ImpPers","ImpNoPers","vecchiaia","laurea","superficie","altitudine","litoraneità","gradourb","ruralità","PopTot"
2050840510,26052,2003,6885.10978066921,105.049156188965,501,738,45,3667,18320,1195,2008999,614928,1394071,0.172019988298416,0.158934101462364,18.76,22,0,2,1,4203
2050840780,26079,2003,4046.15014743805,46.8862953186035,202,360,38,1805.3016961813,8000,859,1342192,409829,932363,0.19641125202179,0.130455866456032,18.14,219,0,2,0,2062
2050870410,27041,2003,1802.61677753925,156.172714233398,481,1091,59,3894.91573926868,19842,1430,2027732,410049,1617683,0.174702852964401,0.14801524579525,38.34,2,0,2,1,4459
2050540020,28002,2003,1318.84985733032,80.7601470947266,312,780,53,2811,10856,1000,1713416,544453,1168963,0.203955501317978,0.12855376303196,18.83,3,0,2,1,3236
2050540080,28008,2003,7452.32488536835,130.432693481445,344,890,38,3306,12500,1620,1900832,468454,1432378,0.205292910337448,0.117677286267281,34.93,5,0,2,0,3892
2050540140,28014,2003,5949.99990701675,65.2128448486328,305,620,69,2699,13835,920,1677595,647856,1029739,0.179796695709229,0.1292884349823,22.68,6,0,2,1,3148
2050540290,28029,2003,650.000048041344,41.5032691955566,152,345,28,1465.58785377358,7442,707,773868,315197,458671,0.225426718592644,0.118893466889858,15.17,12,0,2,1,1699
2050540490,28049,2003,2499.99999046326,44.7754325866699,145,320,37,1644.63601321586,7902,691,809316,343951,465365,0.217799887061119,0.106688775122166,13.67,11,0,2,1,1809
2050540660,28066,2003,4391.6419262886,42.2354049682617,256,515,40,2066.16288352013,9298,1100,1249263,375858,873405,0.157422512769699,0.139070153236389,9.85,6,0,2,0,2452
2050540740,28074,2003,7770.00014686584,66.529182434082,243,645,55,2409.49364723468,11742,1574,1421322,425954,995368,0.174934729933739,0.129056319594383,10.79,12,0,2,0,2681
2050540830,28083,2003,798,32.6928215026855,213,279,28,1595.65419501134,7147,640,811550,234208,577342,0.15068493783474,0.144362479448318,8.94,8,0,2,0,1898
2050540840,28084,2003,825,69,200,650,27,1960,9898,850,1969958,533762,1436196,0.219720840454102,0.119765870273113,31.84,9,0,2,1,2221
2050540970,28097,2003,628.558954748247,49,158,294,17,1348.59045848823,6987,441,835758,202844,632914,0.229311436414719,0.133291214704514,22.26,7,0,2,1,1583
2050541020,28102,2003,3290.91360066143,60.1397933959961,250,445,35,2100,10043,2235,1160720,399733,760987,0.211092710494995,0.137831121683121,16.01,10,0,2,0,2416
2050710030,29003,2003,1400.00006175041,70.3327026367188,237,800,34,2527.21067031464,10700,1355,1268511,432036,836475,0.23276475071907,0.112295664846897,20.02,8,0,2,1,2814
2050710060,29006,2003,1440.31975984573,65.1236190795898,204,589,34,2300,7460,1191,1949052,460250,1488802,0.245627373456955,0.10304182767868,18.18,15,0,2,0,2630
2050710090,29009,2003,1189.10008788109,100.519325256348,221,580,43,2568,12830,895,1592329,450044,1142285,0.221602782607079,0.102787457406521,32.71,7,0,1,1,2870
2050710100,29010,2003,434.045328140259,21,71,203,11,851.441711229947,4146,267,653121,266646,386475,0.246346548199654,0.0991649255156517,14.4,10,0,1,1,958
2050710170,29017,2003,1050.00003755093,65.4216766357422,221,475,29,2292,8900,1125,1378607,396529,982078,0.263157904148102,0.111321471631527,18.39,2,0,2,0,2641
2050710180,29018,2003,1213,69.5198364257812,283,550,43,2564,12470,1005,1387973,418881,969092,0.226867720484734,0.116860866546631,16.05,9,0,2,1,2918
2050710210,29021,2003,1303.13722467422,67.3341445922852,190,510,61,2527.39948358539,15000,2539,1727322,580354,1146968,0.271088689565659,0.0865176618099213,17.84,10,0,2,1,2774
2050710230,29023,2003,1300.83281004429,42,120,447,27,1367.54667770863,6827,482,802972,266718,536254,0.245838671922684,0.102432779967785,21.87,7,0,1,1,1562
2050710250,29025,2003,720,29,80,300,12,972.97290802002,5120,442,729461,204898,524563,0.245519712567329,0.0958781391382217,12.09,9,0,1,1,1116
2050710260,29026,2003,2955.50038909912,40,140,345,22,1447,7088,679,981709,343170,638539,0.254962772130966,0.115384615957737,24.41,4,0,1,1,1612
2050710280,29028,2003,418,25.9999980926514,93,188,14,1040,5088,1130,577115,195044,382071,0.25820380449295,0.107081174850464,17.31,5,0,1,1,1158
2050710300,29030,2003,1671.90030574799,132.186279296875,323,874,37,3254,12442,1607,1910294,588206,1322088,0.197927460074425,0.118393778800964,39.6,1,0,1,1,3860
2050710310,29031,2003,1512.04962364093,89.6132888793945,360,615,40,3045.23975466964,15862,1715,1701729,554993,1146736,0.171697586774826,0.142619773745537,17.73,10,0,2,1,3611
2050710350,29035,2003,750.000071525574,41.9006652832031,161,362,29,1482,7477,714,798365,259999,538366,0.209207460284233,0.125291377305984,21.51,3,0,2,1,1716
2050710360,29036,2003,558.5,35.7863502502441,102,252,15,1136,5687,620,810903,314117,496786,0.227692306041718,0.10461538285017,17.79,5,0,1,1,1300
2050710450,29045,2003,1513.75005745888,77.3309783935547,233,550,51,2738,9312,1457,1818378,509826,1308552,0.236263737082481,0.100193925201893,24.13,9,0,2,1,3094
2050710490,29049,2003,512.649998128414,28.3420276641846,101,235,12,1046,5002,416,710660,244606,466054,0.230379745364189,0.11308016628027,14.07,7,0,1,1,1185
2060850010,30001,2003,1373.95010310411,55.111442565918,186,380,25,1972,10000,712,2467477,695493,1771984,0.253061234951019,0.103401362895966,13.03,18,0,2,0,2205
2060850020,30002,2003,397,25.0810012817383,75,180,17,716,3527,239,836765,321944,514821,0.212927758693695,0.126742705702782,33.26,296,0,1,1,789
2060850070,30007,2003,3693.99997901917,66.5264587402344,171,491,20,1680.10376089811,9398,630,1945818,442087,1503731,0.231891617178917,0.118811883032322,33.35,195,0,1,1,1919
2060850100,30010,2003,1200.00015807152,74.4886932373047,241,470,41,2235.17712432146,8000,773,1580812,527328,1053484,0.212299257516861,0.125734433531761,26.17,33,0,1,1,2553
2060850110,30011,2003,805.970094680786,45.8887100219727,182,279,28,1659.71194762684,8103,1015,1100640,341035,759605,0.171568632125854,0.131808280944824,15.91,36,0,2,1,1836
2060850190,30019,2003,1267.2657147646,58.468620300293,267,550,37,2538.10359710455,10500,2438,2187348,551415,1635933,0.212487071752548,0.131424635648727,11.63,179,0,2,0,2899
2060850240,30024,2003,386.006278038025,12,51,132,12,589,2621,217,576690,193113,383577,0.21913580596447,0.11419752985239,9.03,33,0,2,1,648
2060850280,30028,2003,5987.50777202073,52.7808113098145,155,450,37,1871.84045898914,9315,937,1345490,462267,883223,0.209541633725166,0.106173992156982,21.59,212,0,2,1,2138
2060850320,30032,2003,1043.70966403982,83.7777786254883,187,780,38,2094.22000837326,10693,663,1524361.12841797,511731.4921875,1012629.63623047,0.206939801573753,0.104096986353397,27.17,112,0,1,1,2392
2060850350,30035,2003,4215.13148546219,33.5167541503906,116,342,15,1174.0589595437,5918,615,1085451,292991,792460,0.19612230360508,0.114839673042297,23.7,394,0,1,1,1341
2060850390,30039,2003,487.078595317726,29.4322967529297,113,334,14,1076.00183540583,5268,512,944223,288980,655243,0.227827504277229,0.122050449252129,17.25,104,0,1,1,1229
2060850480,30048,2003,12106,134.520401000977,371,706,47,3385.59731286764,17234,1610,2392518,624548,1767970,0.191621407866478,0.123868629336357,34.17,43,0,2,1,3867
2060850520,30052,2003,1241.5,39.5088233947754,227,512,26,2029.43226563931,7275,856,1589736,511203,1078533,0.194995686411858,0.13028472661972,8.51,200,0,2,0,2318
2060850650,30065,2003,1210.27890837193,98.8731918334961,231,725,35,2471.5648342967,11870,1497,1729423,489335,1240088,0.240170031785965,0.109103791415691,33.82,207,0,1,1,2823
2060850690,30069,2003,1314,106.303176879883,252,632,43,2663.30153238773,13579,1267,1946801,495416,1451385,0.22879683971405,0.110453650355339,34.43,5,0,1,1,3042
2060850750,30075,2003,1200.00006771088,63.5343704223633,268,574,38,2225.54651391506,15000,1058,1610682,506854,1103828,0.197088912129402,0.133752956986427,23.89,9,0,2,1,2542
2060850760,30076,2003,915,71.9899978637695,128,296,20,1502.37522339821,7607,487,1093563.41821289,562371,531192.418212891,0.244172498583794,0.0990675985813141,97.67,568,0,1,1,1716
2060850770,30077,2003,1207.54009068012,62,236,450,33,2370.00567001104,9000,1497,1532126,541608,990518,0.200960472226143,0.116364978253841,19.64,10,0,2,0,2707
2060850940,30094,2003,293,20.2365341186523,39,170,12,555.216691493988,2608,157,757790,251625,506165,0.324590176343918,0.0852458998560905,30.47,760,0,1,1,610
2060850950,30095,2003,5316,49,203,580,33,1996.16288423538,9268,949,1440417,372830,1067587,0.237719297409058,0.11842105537653,22.41,175,0,2,1,2280
2060850970,30097,2003,1014,49.2938575744629,182,557,25,1752.77109396458,6892,1377,1489134,418510,1070624,0.206793203949928,0.121378622949123,18.41,8,0,2,0,2002
2060850980,30098,2003,1386.96015357971,72.8820724487305,234,610,34,2628,12870,1450,1923283,493464,1429819,0.218449935317039,0.106995888054371,18.8,12,0,2,0,2916
2060851020,30102,2003,3739.99992084503,42.0575523376465,109,206,20,1061.11816477776,5372,553,960874,350306,610568,0.185643568634987,0.124587461352348,27,168,0,1,1,1212
2060851030,30103,2003,888.677177190781,55.0432052612305,206,608,30,1931.37514150143,9715,2392,1997873,603816,1394057,0.179510429501534,0.123300090432167,23.98,175,0,1,1,2206
2060851040,30104,2003,1020.29996192455,49.93115234375,198,450,28,2157.89499589828,10000,994,1290371,359933,930438,0.191034778952599,0.11059907823801,19.48,39,0,2,1,2387
2060851060,30106,2003,1293.6391004324,35.3234634399414,141,330,23,1424.45483011007,5970,566,817204,258395,558809,0.202212661504745,0.115550093352795,8.53,135,0,2,1,1627
2060851100,30110,2003,672.619047619048,42.6022644042969,79,250,17,890.393707573414,3868,480,648108.389465332,217571.458007812,430536.93145752,0.269419848918915,0.103244841098785,65.95,480,0,1,1,1017
2060851120,30112,2003,3399.99988603592,38.7666282653809,140,244,28,1269.99279019466,6117,423,1234981,296507,938474,0.195994272828102,0.133047208189964,21.06,570,0,1,1,1398
2060851140,30114,2003,1949,144.859909057617,388,800,50,3621.10951280594,18490,2175,2503864,727738,1776126,0.201402321457863,0.137088969349861,43,30,0,1,1,4136
2060851280,30128,2003,725.099933981895,41.5777816772461,132,499,23,1473.48339217901,8482,701,1354833,425894,928939,0.204991087317467,0.104575164616108,18.31,43,0,2,1,1683
2060851300,30130,2003,7260.00006771088,102.270446777344,245,804,30,2575.7505286932,15838,1570,1715848,545629,1170219,0.193065941333771,0.110808975994587,37.06,18,0,1,1,2942
2060851320,30132,2003,402.185788154602,34,83,250,15,837.375993728638,4113,615,965070,330734,634336,0.229347825050354,0.120652176439762,38.81,407,0,1,1,920
2060850391,30137,2003,4685.59021663666,62.765064239502,198,450,50,1708.12008208036,8722,878,1243322.97723389,417386.346679688,825936.630554199,0.242439776659012,0.126089185476303,29.14,270,0,1,1,1951
2060350030,31003,2003,3723.46398891967,50.3647346496582,157,320,14,1258,10000,744,985404,380058,605346,0.189151600003242,0.136995822191238,26.85,92,0,2,1,1438
2060350050,31005,2003,5089.99992227554,42.9394378662109,146,350,20,1496,5204,794,1077021,387008,690013,0.2520372569561,0.113504074513912,10.13,46,0,2,0,1718
2060350100,31010,2003,603.788457393646,26.0784683227539,109,288,17,1368.30949284785,5741,466,1225724,416262,809462,0.245046228170395,0.0957727879285812,8.36,32,0,2,0,1514
2060920020,32002,2003,627.799986541271,25.7598304748535,66,195,14,752.5,3602,278,824538,381068,443470,0.166465625166893,0.10615199059248,12.68,418,0,2,1,829
2080610290,33029,2003,1363.78001475334,89,163,388,28,2133.46599496222,13400,773,1683016,468016,1215000,0.288814693689346,0.100166946649551,44.01,284,0,1,1,2396
2080610440,33044,2003,7330.00019192696,105.491310119629,196,645,29,2131.86693996191,5185,1378,1428945,394264,1034681,0.317043125629425,0.107186861336231,72.65,420,0,1,1,2435
2080610450,33045,2003,1733.15897351503,128.188400268555,307,556,54,3100,21635,1832,2205400,655001,1550399,0.228415295481682,0.11174863576889,42.35,165,0,1,1,3660
2080610480,33048,2003,1296,93.2563934326172,235,503,27,2321,12022,1369,1511300,541304,969996,0.306213021278381,0.115754440426826,32.91,220,0,1,1,2704
2080560040,34004,2003,1515,104.048690795898,135,689,28,2096.8465384841,9686,1094,1526272.95257568,891535,634737.952575684,0.321920663118362,0.0751565769314766,131.58,808,0,1,1,2395
2080560080,34008,2003,1024,86.1924209594727,168,383,21,1635.86557208825,8704,925,1525814,511696,1014118,0.267940104007721,0.114093959331512,57.17,417,0,1,1,1937
2080560110,34011,2003,503.499984741211,37.7006530761719,68,328,24,945.55083990097,4826,412,886841,326015,560826,0.290740728378296,0.0842592567205429,37.15,519,0,1,1,1080
2080560260,34026,2003,609.999964237213,57.3890800476074,76,325,29,1209.58549222798,4000,555,1482819,419631,1063188,0.348575711250305,0.0757121443748474,70.33,691,0,1,1,1334
2080560350,34035,2003,726.910058498383,85.6553344726562,161,368,19,1716,10000,602,1676723,428434,1248289,0.249614000320435,0.109624288976192,73.57,232,0,1,1,1943
2080560380,34038,2003,3900.00008869171,54.8644981384277,84,239,24,1108.3957067728,5017,364,921810,301184,620626,0.313586086034775,0.088467612862587,72.34,541,0,1,1,1266
2080560440,34044,2003,275.799988508224,28.1760997772217,39,125,7,593.444725990295,2633,176,588313,241295,347018,0.357361972332001,0.0797545984387398,67.88,565,0,1,1,652
2080680101,35018,2003,2192.80009126663,153.428741455078,312,805,53,2988.95592203898,9398,1782,2339931,545711,1794220,0.233178660273552,0.12645012140274,53.36,219,0,1,1,3448
2080680190,35019,2003,772.300010919571,44.2600250244141,43,215,20,948,4038,341,637911.99395752,369623,268288.99395752,0.35964035987854,0.0619380623102188,66.88,830,0,1,1,1001
2080680420,35042,2003,1208.44995832443,88.9463119506836,141,492,49,1817.31324701195,12695,2262,1264923,501493,763430,0.295285373926163,0.10322580486536,53.3,447,0,1,1,2015
2080500250,36025,2003,1143.19998836517,79.8589019775391,178,411,47,2055.69756674767,15000,1041,1835212,646943,1188269,0.331345826387405,0.100936964154243,45.35,797,0,1,1,2348
2080500260,36026,2003,1933.67011654377,143.550216674805,220,650,66,2820,19400,1343,2055848.2442627,690152.923828125,1365695.32043457,0.300062000751495,0.101053938269615,80.8,841,0,1,1,3226
2080500420,36043,2003,1350.00020289421,118.146438598633,187,600,27,2404,10779,1107,1694513.47845459,568852.022460938,1125661.45599365,0.291086882352829,0.0936442241072655,52.43,1020,0,1,1,2659
2080130160,37016,2003,2074.26801168919,126.016906738281,398,755,52,3053.75602755453,18250,1085,2588605,787317,1801288,0.194274604320526,0.147304058074951,28.55,32,0,2,1,3598
2080290141,38016,2003,1813.19997882843,84.3974380493164,236,576,45,2984,14933,1606,2321879,790908,1530971,0.236406624317169,0.098108746111393,16.12,14,0,2,0,3384
2080290210,38023,2003,2026.80020666122,136.232482910156,282,980,80,3525,18997,1523,2178462,641874,1536588,0.26980072259903,0.0960654094815254,40.54,7,0,1,1,3914
2080660030,39003,2003,1137.96273291925,44.8139762878418,173,294,33,1556.36040609137,11000,910,1008968,397458,611510,0.25320690870285,0.12883435189724,10.02,22,0,2,1,1793
2080320030,40004,2003,871.52006649971,80,214,640,35,1843,7500,1612,1645684,649509,996175,0.172605276107788,0.144840344786644,30.11,264,0,1,1,2161
2080320350,40036,2003,1258.89993798733,94.8468704223633,183,399,40,1860.5,8675,896,1372052.47052002,460601.129882812,911451.340637207,0.258708775043488,0.121690660715103,50.19,210,0,1,1,2153
2080320360,40037,2003,1127.50000977516,155,347,795,49,2586.25664913654,16393,1230,1922493,574868,1347625,0.184157073497772,0.150981724262238,51.72,314,0,1,1,2954
2080320480,40049,2003,516.274183630943,58.6243362426758,99,393,13,1154.79773873091,6161,540,862949,328728,534221,0.297952979803085,0.094768762588501,62.31,334,0,1,1,1319
3110590020,41002,2003,1094.40010547638,95,179,498,31,1893.5,8641,1100,1419714,481561,938153,0.25541940331459,0.106503300368786,103.26,493,0,1,1,2122
3110590030,41003,2003,793.700127124786,37.4157943725586,146,345,19,1278.4598540146,6170,497,1259350,540455,718895,0.211756840348244,0.129592522978783,20.3,373,0,1,1,1497
3110590160,41016,2003,412.700047373772,25.2840747833252,97,260,12,932.469052224371,2913,515,837426,380559,456867,0.260447025299072,0.11370262503624,15.6,419,0,1,1,1029
3110590200,41020,2003,1892.24620628357,89.7529220581055,340,730,48,3036,18000,1935,2477998,788062,1689936,0.15705931186676,0.139515459537506,17.52,142,0,2,0,3591
3110590210,41021,2003,370,16.5079879760742,80,155,11,584.021943573668,2914,240,635810,258435,377375,0.232277527451515,0.159879341721535,23.05,210,0,1,1,663
3110590220,41022,2003,549.273403456048,27.6923427581787,170,378,16,1163.55283910036,5840,503,1016503,383121,633382,0.177577123045921,0.17005267739296,14.62,297,0,1,1,1329
3110590260,41026,2003,420.474437713623,27.1463146209717,92,209,15,938.450781968721,2609,460,831301,395136,436165,0.241477265954018,0.116477273404598,14.47,275,0,1,1,1056
3110590270,41027,2003,770.461050152779,57.2417793273926,191,293,32,1664.77272129059,10760,879,1634745,595857,1038888,0.219989418983459,0.135378107428551,28.22,321,0,1,1,1891
3110590330,41033,2003,695.300011754036,44.8659439086914,99,316,18,1140,5487,538,932061,338111,593950,0.277127236127853,0.10694769769907,35.74,915,0,1,1,1281
3110590350,41035,2003,588,29.1474571228027,100,320,24,1026.97327333689,5149,542,982366,343894,638472,0.26854220032692,0.113384485244751,24.01,536,0,1,1,1173
3110590410,41041,2003,2302.59738063812,14.9110975265503,85,160,16,717.230742454529,5214,290,629238,286603,342635,0.184010148048401,0.143401011824608,20.2,534,0,1,1,788
3110590480,41048,2003,311.643564356436,18.0270404815674,66,120,17,666.260029792786,2300,214,530899,261026,269873,0.256830602884293,0.120218582451344,13.05,572,0,1,1,732
3110590490,41049,2003,749.999939918518,71.5468444824219,192,425,28,1771.26676602086,9164,926,1640162,515209,1124953,0.233960449695587,0.134105160832405,48.16,339,0,1,1,2073
3110590540,41054,2003,1523.69995236397,119.887680053711,327,640,51,3004.78749276202,10790,1425,1886587,778827,1107760,0.259421557188034,0.122991524636745,28.69,209,0,2,1,3423
3110590620,41062,2003,1402.79991436005,56.0873794555664,244,472,40,1984,10730,944,1200349,480933,719416,0.204755619168282,0.143108755350113,22.98,209,0,1,1,2271
3110590640,41064,2003,499.999976992607,20.7698917388916,70,200,21,759,3600,279,688471,304622,383849,0.249097466468811,0.110709987580776,11.99,426,0,1,1,831
3110030110,42011,2003,624.09615278244,36,193,479,20,1478,7464,914,1763493,516271,1247222,0.232258066534996,0.141348972916603,15.83,206,0,2,1,1705
3110030120,42012,2003,1317.44714331627,81.1550369262695,285,616,49,2838,11853,1352,1826688,655600,1171088,0.22359099984169,0.123498611152172,15.07,305,0,2,0,3247
3110030200,42020,2003,1006.59993827343,88.6843032836914,156,380,49,1760,8116,1534,2019759,601570,1418189,0.269944816827774,0.115905672311783,72.35,322,0,1,1,1993
3110030240,42024,2003,487.660526633263,19.9999980926514,116,190,15,942.047992944717,3925,450,716925,286919,430006,0.23285023868084,0.149758458137512,7.26,368,0,2,0,1035
3110030250,42025,2003,1621,70.5576400756836,305,538,32,2369.68641990423,10000,1183,2226943,649942,1577001,0.167552247643471,0.138505131006241,14.29,191,0,2,0,2823
3110030260,42026,2003,993.600026726723,47,213,461,37,1918.24249094725,9557,1860,2041308,729695,1311613,0.267914205789566,0.12368781119585,24.08,380,0,1,1,2191
3110030290,42029,2003,1137.14992678165,65.5588760375977,284,533,32,2296.46282690763,12950,1035,1334670,477598,857072,0.173465490341187,0.144109800457954,13.51,348,0,2,0,2623
3110030310,42031,2003,821.911641597748,56,204,309,20,1579.74290704727,5278,1455,1171310.93395996,393211.740234375,778099.193725586,0.238302499055862,0.143634378910065,19.12,199,0,1,1,1838
3110030360,42036,2003,1541,136,376,820,35,3118,15882,1499,2124099,788505,1335594,0.224706545472145,0.132196754217148,29.87,250,0,2,1,3578
3110030370,42037,2003,305,18.5783615112305,81,185,11,680,3379,180,675374.719726562,239059.507568359,436315.212158203,0.280927836894989,0.139175251126289,13.53,385,0,1,1,776
3110030380,42038,2003,1263.0997800827,79.2305068969727,344,650,69,2775.36681711674,20000,1117,1749476,747620,1001856,0.170031547546387,0.158359616994858,24.63,140,0,2,0,3170
3110030400,42040,2003,740.807712554932,28.9999980926514,173,325,20,1544.41913439636,11000,1146,1152192.69238281,386793.703125,765398.989257812,0.215707957744598,0.127765491604805,9.42,140,0,2,0,1808
3110030420,42042,2003,2514.88095238095,18,79,120,13,790.086206896552,3729,304,735427.368774414,260316.087493896,475111.281280518,0.280473381280899,0.124260358512402,10.07,224,0,1,1,845
3110030490,42049,2003,6808,79.9251251220703,214,420,28,1967.78147315979,8000,1087,1452651,545591,907060,0.254163026809692,0.136283963918686,27.66,441,0,1,1,2282
3110440020,43002,2003,1097.79818463326,115,249,495,37,2195,9000,1170,2255063,794037,1461026,0.278842240571976,0.126783534884453,53.65,516,0,1,1,2453
3110440060,43006,2003,2941.50001263618,75,202,556,42,1547.90174531937,10100,823,1404844,533811,871033,0.259615391492844,0.152149319648743,29.09,314,0,1,1,1768
3110440080,43008,2003,1783.54516983032,10.2605333328247,77,115,12,551.575926303864,2252,203,471313,209227,262086,0.234323427081108,0.168316826224327,8.83,335,0,1,1,606
3110440140,43014,2003,4187,25.6993827819824,103,200,20,1073.37530529499,5800,525,754624,306059,448565,0.262642741203308,0.11174551397562,11.17,414,0,2,1,1226
3110440160,43016,2003,884.900163173676,82.0946731567383,220,497,25,1845,9540,745,1993865,668706,1325159,0.24461105465889,0.136363640427589,47.82,446,0,1,1,2134
3110440290,43029,2003,1616.45005500317,116.420288085938,434,562,70,2817.57066189624,9455,1384,2118301.16674805,711118.51171875,1407182.6550293,0.217208176851273,0.160348981618881,34.12,242,0,2,1,3324
3110440300,43030,2003,1315.33754825592,114.003623962402,323,576,52,2910.5,14551,1355,2074329.21112061,696357.026367188,1377972.18475342,0.223041474819183,0.139784947037697,32.74,272,0,2,1,3255
3110440350,43035,2003,4055.19476652145,34.8242607116699,83,320,18,1123.80657791699,4500,530,795956.124328613,267204.278320312,528751.846008301,0.349879890680313,0.0840672552585602,28.18,630,0,1,1,1249
3110440360,43036,2003,758.5185546875,50.518424987793,173,385,24,1815.25012141816,8916,853,1305138.625,438138,867000.625,0.224609375,0.119140625,15.63,271,0,2,1,2048
3110440450,43045,2003,1282.16913938522,16.5035667419434,80,190,11,693.321078431373,2500,260,674504.391479492,238751.441192627,435752.950286865,0.251612901687622,0.1380645185709,10.11,430,0,1,1,775
3110060050,44005,2003,6669.99979448318,50.3950462341309,222,464,38,1771,8907,1537,1055821.01367188,336154.998291016,719666.015380859,0.214215204119682,0.136229023337364,22.98,194,0,1,1,2026
3110060130,44013,2003,2549.99998867512,46,203,450,50,1778,9167,972,1440357,419622,1020735,0.20847375690937,0.130476653575897,14.08,280,0,2,0,2077
3110060140,44014,2003,1262.18960523605,56.1531066894531,352,685,68,2854.16272044182,14987,1567,2306424,664070,1642354,0.1855828166008,0.143865033984184,5.94,168,0,2,0,3260
3110060150,44015,2003,1376,141.191818237305,353,737,41,2675.1743029356,20000,905,1908689,673677,1235012,0.223447844386101,0.14402773976326,54.03,448,0,1,1,3173
3110060210,44021,2003,5021.4732632637,59.4367370605469,155,405,31,1378.05279815197,7993,748,882619,319734,562885,0.242693766951561,0.119440913200378,34.18,689,0,1,1,1574
3110060290,44029,2003,652.099996805191,48.6272048950195,154,332,23,1333,6951,956,850087,331996,518091,0.245714291930199,0.128888890147209,16.3,254,1,1,1,1575
3110060320,44032,2003,7190.00003528595,91.2729721069336,213,556,44,2089.40555095278,10327,966,1504430,543174,961256,0.260025858879089,0.121172919869423,34.11,513,0,1,1,2319
3110060340,44034,2003,1457.78169584274,14.0082836151123,39,128,9,520.016977928693,2480,200,489124.474853516,173133.303161621,315991.171691895,0.286476880311966,0.0925266891717911,11.9,561,0,1,1,562
3110060360,44036,2003,7473.17626714706,70,177,530,25,1881,9929,859,1928219,415120,1513099,0.267447084188461,0.115263395011425,28.09,412,0,1,1,2221
3110060630,44064,2003,894,97.1835250854492,205,479,33,1925.24657124281,7000,916,1294450,362068,932382,0.215097770094872,0.120054572820663,60.81,299,0,1,1,2199
3090460130,45013,2003,830.781360268593,53,162,310,22,1688.94581033618,6500,870,1121259,453944,667315,0.200642049312592,0.115569822490215,17.2,312,0,2,1,1869
3090430140,46014,2003,1973.025,16.2709980010986,50,110,8,590.24,2873,179,616153,204653,411500,0.305683553218842,0.101382486522198,19.82,495,0,1,1,651
3090430230,46023,2003,1042.00005054474,86.7765350341797,230,700,28,2149.16355140187,13121,712,1680276,455967,1224309,0.224940806627274,0.121152326464653,27.09,536,0,1,1,2534
3090430270,46027,2003,4511.61522048364,48.8161773681641,135,327,16,1251.1038427949,8000,595,1437886,396739,1041147,0.265220433473587,0.12596221268177,26.04,555,0,1,1,1429
3090430290,46029,2003,343,33.270336151123,61,240,8,705,3000,440,1151284,359753,791531,0.285899102687836,0.104786545038223,62.15,735,0,1,1,773
3090300250,48025,2003,1029.99997615814,78.4942855834961,192,331,39,1544.39970517159,7183,683,1448584,541022,907562,0.171768710017204,0.15079365670681,59.4,226,0,1,1,1764
3090300310,48031,2003,644.349985480309,55.0899085998535,89,316,13,1126.56603773585,5000,538,806152.519836426,469912,336240.519836426,0.278260856866837,0.0940711498260498,108.9,437,0,1,1,1265
3090300390,48039,2003,799,54.4654235839844,112,316,23,1071.6242852211,4984,671,1267294,516749,750545,0.274509817361832,0.122549019753933,99.19,404,0,1,1,1224
3090420190,49019,2003,269.999985456467,18.0024147033691,40,125,10,467.838326931,2298,201,552311,282670,269641,0.231517508625984,0.10311283916235,26.59,330,0,1,1,514
3090620100,50010,2003,796,65.652946472168,181,374,44,1621.71125975474,9224,873,2077995,527704,1550291,0.233351096510887,0.122003197669983,45.72,375,0,1,1,1877
3090620160,50016,2003,709.699980854988,69.3418045043945,115,222,20,1185,6273,1037,1010687,442398,568289,0.304412871599197,0.109199702739716,72.5,205,0,1,1,1337
3090620221,50023,2003,339.49998664856,14.9417190551758,58,120,10,563.647254575707,2160,226,438286,217125,221161,0.22626581788063,0.121835440397263,11.64,122,0,1,1,632
3090050070,51007,2003,685.300060272217,63,132,476,25,1472.33415233415,9365,751,1454560,538493,916067,0.311611384153366,0.10604265332222,66.75,653,0,1,1,1688
3090050110,51011,2003,1071,71.7644958496094,208,415,30,1793.92006570101,8195,699,1755958,624384,1131574,0.179599806666374,0.135187894105911,25.7,300,0,1,1,2049
3090050220,51022,2003,1451,73.0320358276367,358,456,37,2558.24032795429,11590,1055,1812828,533533,1279295,0.178302526473999,0.159822046756744,23.74,320,0,2,1,2922
3090050270,51027,2003,364.162494659424,28.8257999420166,54,230,18,763,3693,444,676561,246019,430542,0.261282652616501,0.0855106860399246,36.45,483,0,1,1,842
3090050280,51028,2003,1333.80000019073,103,272,666,35,2729.14941785252,15160,943,1932225,748656,1183569,0.217723935842514,0.1153968796134,46.68,361,0,1,1,3137
3090050380,51038,2003,2295.5,52.0706176757812,83,325,20,1068,6000,385,1029649,444825,584824,0.279424220323563,0.0931414067745209,60.18,348,0,1,1,1181
3090750070,52007,2003,8622.52465483235,111.667518615723,170,706,48,2326.31163708087,10222,1316,2075152,796244,1278908,0.330733239650726,0.0885335430502892,141.84,540,0,1,1,2564
3090750100,52010,2003,1119.99995994568,84.1900177001953,154,463,20,1684.89053410894,7704,612,1559488,691228,868260,0.325052857398987,0.1125792786479,141.81,564,0,1,1,1892
